"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	4202	61	14.5168967158496	2.89174942380449	0.296560896940578
"IGK"	5386	129	23.9509840326773	3.3086042945362	0.31919094416757
"IGL"	9250	94	10.1621621621622	2.15613075746462	0.525425740394655
"TRA"	23	12	521.739130434783	2.28067714658592	0.0821879981767121
"TRB"	162	34	209.876543209877	2.80606033825898	0.204261640671465
"TRG"	6	3	500	1.01140426470735	0.0793801642856953
"TRD"	0	0	NA	0	1
