"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	58	5	86.2068965517241	1.12290378353434	0.302300651140948
"IGK"	56	7	125	1.47152351921155	0.243786502719084
"IGL"	213	14	65.7276995305164	1.9054122510786	0.277995127390283
"TRA"	2	1	500	0	NA
"TRB"	0	0	NA	0	1
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
