"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	268	41	152.985074626866	3.2499013689051	0.124858408419338
"IGK"	889	161	181.102362204724	4.4198391124179	0.130193388490268
"IGL"	816	140	171.56862745098	4.51618631178065	0.0860960940601611
"TRA"	1	1	1000	0	NA
"TRB"	1	1	1000	0	NA
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
