"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	2	1	500	0	NA
"IGK"	171	46	269.005847953216	3.1652041242698	0.173282687907955
"IGL"	81	23	283.950617283951	2.75068794913567	0.122725873592291
"TRA"	0	0	NA	0	1
"TRB"	4	3	750	1.03972077083992	0.053605369642814
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
