"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	1	1	1000	0	NA
"IGK"	15	12	800	2.39590811929393	0.0358156434172947
"IGL"	16	9	562.5	2.04673853269455	0.0684891504463818
"TRA"	0	0	NA	0	1
"TRB"	1	1	1000	0	NA
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
