"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	36	22	611.111111111111	2.93130011610436	0.0516791146237419
"IGL"	5	4	800	1.33217904021012	0.0390359525563188
"TRA"	1	1	1000	0	NA
"TRB"	4	3	750	1.03972077083992	0.053605369642814
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
