"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	15717	26	1.65425971877585	1.4544713878782	0.553582476484431
"IGK"	18083	68	3.7604379804236	1.33935476636363	0.682580324543399
"IGL"	19503	40	2.05096651797159	0.709459699806415	0.807676095510466
"TRA"	27	21	777.777777777778	2.9364272168251	0.0355048199214961
"TRB"	106	35	330.188679245283	2.29155711799079	0.355461946802811
"TRG"	1	1	1000	0	NA
"TRD"	0	0	NA	0	1
