"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	3	2	666.666666666667	0.636514168294813	0.0817041659455106
"IGL"	1	1	1000	0	NA
"TRA"	0	0	NA	0	1
"TRB"	3	2	666.666666666667	0.636514168294813	0.0817041659455106
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
