"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	15717	46	2.92676719475727	1.78336272724015	0.534204815087799
"IGK"	18095	196	10.8317214700193	1.8974930799526	0.640497942454847
"IGL"	19503	183	9.38317181972004	1.16380953342598	0.776598017677578
"TRA"	27	22	814.814814814815	2.98777145242213	0.0334097646649867
"TRB"	106	35	330.188679245283	2.29155711799079	0.355461946802811
"TRG"	1	1	1000	0	NA
"TRD"	0	0	NA	0	1
