"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	0	0	NA	0	1
"IGL"	2	2	1000	0.693147180559945	0
"TRA"	0	0	NA	0	1
"TRB"	0	0	NA	0	1
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
