"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	36	25	694.444444444444	3.11632498280021	0.031859210372674
"IGL"	5	4	800	1.33217904021012	0.0390359525563188
"TRA"	1	1	1000	0	NA
"TRB"	4	3	750	1.03972077083992	0.053605369642814
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
