"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	3	1	333.333333333333	0	NA
"IGK"	21	3	142.857142857143	0.916552529381765	0.16571793449267
"IGL"	0	0	NA	0	1
"TRA"	0	0	NA	0	1
"TRB"	0	0	NA	0	1
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
