"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	32	5	156.25	0.641551848323577	0.601381424305272
"IGL"	7	4	571.428571428571	1.15374194270109	0.167751110399769
"TRA"	0	0	NA	0	1
"TRB"	0	0	NA	0	1
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
