"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	58	6	103.448275862069	1.24306299550356	0.306233332736837
"IGK"	56	9	160.714285714286	1.60840337789538	0.26798407660026
"IGL"	213	20	93.8967136150235	2.02827132002445	0.322946400140687
"TRA"	2	2	1000	0.693147180559945	0
"TRB"	0	0	NA	0	1
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
