"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	10	4	400	1.16828245017656	0.157262351386333
"IGL"	5	1	200	0	NA
"TRA"	2	1	500	0	NA
"TRB"	0	0	NA	0	1
"TRG"	1	1	1000	0	NA
"TRD"	0	0	NA	0	1
