"chain"	"Abundance"	"Richness"	"CPK"	"Entropy"	"Clonality"
"IGH"	0	0	NA	0	1
"IGK"	13	7	538.461538461538	1.6313454208086	0.161654292413979
"IGL"	2	2	1000	0.693147180559945	0
"TRA"	0	0	NA	0	1
"TRB"	0	0	NA	0	1
"TRG"	0	0	NA	0	1
"TRD"	0	0	NA	0	1
